45|PT1200005-1|13.3600
47|PT1200005-1|13.3600
48|PT1200005-1|13.3600
49|PT1200005-1|13.3600
50|PT1200005-1|13.3600
52|PT1200005-1|13.3600
53|PT1200005-1|13.3600
55|PT1200005-1|13.3600
104|PT1200005-1|13.3600
105|PT1200005-1|13.3600
107|PT1200005-1|13.3600
34|PT1200006-1|0.0000
34|PT1200006-1|0.0000
45|PT1200006-1|13.3600
45|PT1200006-1|13.3600
47|PT1200006-1|13.3600
48|PT1200006-1|13.3600
49|PT1200006-1|13.3600
50|PT1200006-1|13.3600
52|PT1200006-1|13.3600
53|PT1200006-1|13.3600
55|PT1200006-1|13.3600
104|PT1200006-1|13.3600
105|PT1200006-1|13.3600
107|PT1200006-1|13.3600
34|PT1200007-1|0.0000
34|PT1200007-1|0.0000
45|PT1200007-1|13.3600
45|PT1200007-1|13.3600
47|PT1200007-1|13.3600
48|PT1200007-1|13.3600
49|PT1200007-1|13.3600
50|PT1200007-1|13.3600
52|PT1200007-1|13.3600
53|PT1200007-1|13.3600
55|PT1200007-1|13.3600
104|PT1200007-1|13.3600
105|PT1200007-1|13.3600
107|PT1200007-1|13.3600
34|PT1300001-1|0.0000
34|PT1300001-1|0.0000
45|PT1300001-1|15.9700
45|PT1300001-1|15.9700
47|PT1300001-1|15.9700
48|PT1300001-1|15.9700
49|PT1300001-1|15.9700
50|PT1300001-1|15.9900
52|PT1300001-1|15.9700
53|PT1300001-1|15.9700
55|PT1300001-1|15.9700
104|PT1300001-1|15.9700
105|PT1300001-1|15.9700
107|PT1300001-1|15.9700
34|PT3000003-1|0.0000
34|PT3000003-1|0.0000
45|PT3000003-1|12.0600
45|PT3000003-1|12.0600
47|PT3000003-1|12.0600
48|PT3000003-1|12.0600
49|PT3000003-1|12.0600
50|PT3000003-1|12.0600
52|PT3000003-1|12.0600
53|PT3000003-1|12.0600
55|PT3000003-1|12.0600
104|PT3000003-1|12.0600
105|PT3000003-1|12.0600
107|PT3000003-1|12.0600
34|PT1300002-1|0.0000
34|PT1300002-1|0.0000
45|PT1300002-1|16.4400
45|PT1300002-1|15.9700
47|PT1300002-1|15.9700
48|PT1300002-1|16.4400
49|PT1300002-1|16.4400
50|PT1300002-1|15.9900
52|PT1300002-1|16.4400
53|PT1300002-1|15.9700
55|PT1300002-1|15.9900
104|PT1300002-1|16.4400
105|PT1300002-1|16.4400
107|PT1300002-1|16.4400
34|PT1300003-1|0.0000
34|PT1300003-1|0.0000
45|PT1300003-1|15.9700
45|PT1300003-1|15.9700
47|PT1300003-1|15.9700
48|PT1300003-1|15.9900
49|PT1300003-1|15.9700
50|PT1300003-1|15.9900
52|PT1300003-1|15.9700
53|PT1300003-1|15.9700
55|PT1300003-1|15.9900
104|PT1300003-1|15.9700
105|PT1300003-1|15.9700
107|PT1300003-1|15.9700
34|PT1300004-1|0.0000
34|PT1300004-1|0.0000
45|PT1300004-1|17.7600
45|PT1300004-1|17.2400
47|PT1300004-1|17.2400
48|PT1300004-1|17.7600
49|PT1300004-1|17.7600
50|PT1300004-1|17.2600
52|PT1300004-1|17.7600
53|PT1300004-1|17.2400
55|PT1300004-1|17.7600
104|PT1300004-1|17.7600
105|PT1300004-1|17.7600
107|PT1300004-1|17.7600
34|PT1300005-1|0.0000
34|PT1300005-1|0.0000
45|PT1300005-1|12.6800
45|PT1300005-1|12.6800
47|PT1300005-1|12.6800
48|PT1300005-1|12.6800
49|PT1300005-1|12.6800
50|PT1300005-1|12.6800
52|PT1300005-1|12.6800
53|PT1300005-1|12.6800
55|PT1300005-1|12.6800
104|PT1300005-1|12.6800
105|PT1300005-1|12.6800
107|PT1300005-1|12.6800
34|PT1300006-1|0.0000
34|PT1300006-1|0.0000
45|PT1300006-1|12.6800
45|PT1300006-1|12.6800
47|PT1300006-1|12.6800
48|PT1300006-1|12.6800
49|PT1300006-1|12.6800
50|PT1300006-1|12.6800
52|PT1300006-1|12.6800
53|PT1300006-1|12.6800
55|PT1300006-1|12.6800
104|PT1300006-1|12.6800
105|PT1300006-1|12.6800
107|PT1300006-1|12.6800
34|PT1300009-1|0.0000
34|PT1300009-1|0.0000
45|PT1300009-1|9.7200
45|PT1300009-1|9.7200
47|PT1300009-1|9.7200
48|PT1300009-1|9.7200
49|PT1300009-1|9.7200
50|PT1300009-1|9.7200
52|PT1300009-1|9.7200
53|PT1300009-1|9.7200
55|PT1300009-1|9.7200
104|PT1300009-1|9.7200
105|PT1300009-1|9.7200
107|PT1300009-1|11.3100
34|PT1300010-1|0.0000
34|PT1300010-1|0.0000
45|PT1300010-1|12.1400
45|PT1300010-1|12.1400
47|PT1300010-1|12.1400
48|PT1300010-1|12.1400
49|PT1300010-1|12.1400
50|PT1300010-1|12.1400
52|PT1300010-1|12.1400
53|PT1300010-1|12.1400
55|PT1300010-1|12.1400
104|PT1300010-1|12.1400
105|PT1300010-1|12.1400
107|PT1300010-1|11.3100
34|PT1301001-1|0.0000
34|PT1301001-1|0.0000
45|PT1301001-1|19.5600
45|PT1301001-1|19.5600
47|PT1301001-1|19.5600
48|PT1301001-1|19.5600
49|PT1301001-1|19.5600
50|PT1301001-1|19.5600
52|PT1301001-1|19.5600
53|PT1301001-1|19.5600
55|PT1301001-1|19.5600
104|PT1301001-1|19.5600
105|PT1301001-1|19.5600
107|PT1301001-1|19.5600
34|PT1301002-1|0.0000
34|PT1301002-1|0.0000
45|PT1301002-1|19.5600
45|PT1301002-1|19.5600
47|PT1301002-1|19.5600
48|PT1301002-1|19.5600
49|PT1301002-1|19.5600
50|PT1301002-1|19.5600
52|PT1301002-1|19.5600
53|PT1301002-1|19.5600
55|PT1301002-1|19.5600
104|PT1301002-1|19.5600
105|PT1301002-1|19.5600
107|PT1301002-1|19.5600
34|PT1301003-1|0.0000
34|PT1301003-1|0.0000
45|PT1301003-1|15.2200
45|PT1301003-1|15.2200
47|PT1301003-1|15.2200
48|PT1301003-1|15.2200
49|PT1301003-1|15.2200
50|PT1301003-1|15.2200
52|PT1301003-1|15.2200
53|PT1301003-1|15.2200
55|PT1301003-1|15.2200
104|PT1301003-1|15.2200
105|PT1301003-1|15.2200
107|PT1301003-1|15.2200
34|PT1301006-1|0.0000
34|PT1301006-1|0.0000
45|PT1301006-1|15.2200
45|PT1301006-1|15.2200
47|PT1301006-1|15.2200
48|PT1301006-1|15.2200
49|PT1301006-1|15.2200
50|PT1301006-1|15.2200
52|PT1301006-1|15.2200
53|PT1301006-1|15.2200
55|PT1301006-1|15.2200
104|PT1301006-1|15.2200
105|PT1301006-1|15.2200
107|PT1301006-1|15.2200
34|PT1301007-1|0.0000
34|PT1301007-1|0.0000
45|PT1301007-1|15.2200
45|PT1301007-1|15.2200
47|PT1301007-1|15.2200
48|PT1301007-1|15.2200
49|PT1301007-1|15.2200
50|PT1301007-1|15.2200
52|PT1301007-1|15.2200
53|PT1301007-1|15.2200
55|PT1301007-1|15.2200
104|PT1301007-1|15.2200
105|PT1301007-1|15.2200
107|PT1301007-1|15.2200
34|PT1302001-1|0.0000
34|PT1302001-1|0.0000
45|PT1302001-1|16.3600
45|PT1302001-1|16.3600
47|PT1302001-1|16.3600
48|PT1302001-1|16.3600
49|PT1302001-1|16.3600
50|PT1302001-1|16.3600
52|PT1302001-1|16.3600
53|PT1302001-1|16.3600
55|PT1302001-1|16.3600
104|PT1302001-1|16.3600
105|PT1302001-1|16.3600
107|PT1302001-1|16.3600
34|PT1302002-1|0.0000
34|PT1302002-1|0.0000
45|PT1302002-1|28.0800
45|PT1302002-1|28.0800
47|PT1302002-1|28.0800
48|PT1302002-1|28.0800
49|PT1302002-1|28.0800
50|PT1302002-1|28.0800
52|PT1302002-1|28.0800
53|PT1302002-1|28.0800
55|PT1302002-1|28.0800
104|PT1302002-1|28.0800
105|PT1302002-1|28.0800
107|PT1302002-1|28.0800
34|PT1302003-1|0.0000
34|PT1302003-1|0.0000
45|PT1302003-1|33.0000
45|PT1302003-1|33.0000
47|PT1302003-1|33.0000
48|PT1302003-1|33.0000
49|PT1302003-1|33.0000
50|PT1302003-1|33.0000
52|PT1302003-1|33.0000
53|PT1302003-1|33.0000
55|PT1302003-1|33.0000
104|PT1302003-1|33.0000
105|PT1302003-1|33.0000
107|PT1302003-1|33.0000
34|PT1400001-1|0.0000
34|PT1400001-1|0.0000
45|PT1400001-1|8.9700
45|PT1400001-1|8.9700
47|PT1400001-1|8.9700
48|PT1400001-1|8.9700
49|PT1400001-1|8.9700
50|PT1400001-1|8.9700
52|PT1400001-1|8.9700
53|PT1400001-1|8.9700
55|PT1400001-1|8.9700
104|PT1400001-1|8.9700
105|PT1400001-1|8.9700
107|PT1400001-1|8.9700
34|PT1400002-1|0.0000
34|PT1400002-1|0.0000
45|PT1400002-1|8.9700
45|PT1400002-1|10.8900
47|PT1400002-1|8.9700
48|PT1400002-1|10.9000
49|PT1400002-1|8.9700
50|PT1400002-1|10.9000
52|PT1400002-1|8.9700
53|PT1400002-1|8.9700
55|PT1400002-1|10.9000
104|PT1400002-1|8.9700
105|PT1400002-1|8.9700
107|PT1400002-1|8.9700
34|PT1400003-1|0.0000
34|PT1400003-1|0.0000
45|PT1400003-1|8.9700
45|PT1400003-1|10.8900
47|PT1400003-1|8.9700
48|PT1400003-1|8.9700
49|PT1400003-1|8.9700
50|PT1400003-1|10.9000
52|PT1400003-1|8.9700
53|PT1400003-1|8.9700
55|PT1400003-1|8.9700
104|PT1400003-1|8.9700
105|PT1400003-1|8.9700
107|PT1400003-1|8.9700
34|PT1400004-1|0.0000
34|PT1400004-1|0.0000
45|PT1400004-1|9.7800
45|PT1400004-1|9.7800
47|PT1400004-1|9.7800
48|PT1400004-1|11.9000
49|PT1400004-1|9.7800
50|PT1400004-1|11.9000
52|PT1400004-1|9.7800
53|PT1400004-1|9.7800
55|PT1400004-1|9.7800
104|PT1400004-1|9.7800
105|PT1400004-1|9.7800
107|PT1400004-1|9.7800
34|PT1500001-1|0.0000
34|PT1500001-1|0.0000
45|PT1500001-1|10.6800
45|PT1500001-1|10.6800
47|PT1500001-1|10.6800
48|PT1500001-1|10.6800
49|PT1500001-1|10.6800
50|PT1500001-1|13.4700
52|PT1500001-1|10.6800
53|PT1500001-1|13.4500
55|PT1500001-1|10.6800
104|PT1500001-1|10.6800
105|PT1500001-1|10.6800
107|PT1500001-1|10.6800
34|PT1500002-1|0.0000
34|PT1500002-1|0.0000
45|PT1500002-1|13.6800
45|PT1500002-1|13.6800
47|PT1500002-1|13.6800
48|PT1500002-1|13.6800
49|PT1500002-1|13.6800
50|PT1500002-1|13.4700
52|PT1500002-1|13.6800
53|PT1500002-1|13.4500
55|PT1500002-1|13.6800
104|PT1500002-1|13.6800
105|PT1500002-1|13.6800
107|PT1500002-1|12.9200
34|PT1500003-1|0.0000
34|PT1500003-1|0.0000
45|PT1500003-1|13.6800
45|PT1500003-1|13.6800
47|PT1500003-1|13.6800
48|PT1500003-1|13.6800
49|PT1500003-1|13.6800
50|PT1500003-1|13.4700
52|PT1500003-1|13.6800
53|PT1500003-1|13.4500
55|PT1500003-1|13.6800
104|PT1500003-1|13.6800
105|PT1500003-1|13.6800
107|PT1500003-1|12.9200
34|PT1500004-1|0.0000
34|PT1500004-1|0.0000
45|PT1500004-1|14.6400
45|PT1500004-1|15.5200
47|PT1500004-1|15.5200
48|PT1500004-1|14.6400
49|PT1500004-1|14.6400
50|PT1500004-1|14.5400
52|PT1500004-1|14.6400
53|PT1500004-1|14.5200
55|PT1500004-1|14.6400
104|PT1500004-1|14.6400
105|PT1500004-1|14.6400
107|PT1500004-1|15.4600
34|PT1501001-1|0.0000
34|PT1501001-1|0.0000
45|PT1501001-1|12.3100
45|PT1501001-1|12.3100
47|PT1501001-1|12.3100
48|PT1501001-1|12.3100
49|PT1501001-1|12.3100
50|PT1501001-1|12.3100
52|PT1501001-1|12.3100
53|PT1501001-1|12.3100
55|PT1501001-1|12.3100
104|PT1501001-1|12.3100
105|PT1501001-1|12.3100
107|PT1501001-1|12.3100
34|PT1501002-1|0.0000
34|PT1501002-1|0.0000
45|PT1501002-1|15.6000
45|PT1501002-1|15.6000
47|PT1501002-1|15.6000
48|PT1501002-1|15.6000
49|PT1501002-1|15.6000
50|PT1501002-1|15.6000
52|PT1501002-1|15.6000
53|PT1501002-1|15.6000
55|PT1501002-1|15.6000
104|PT1501002-1|15.6000
105|PT1501002-1|15.6000
107|PT1501002-1|15.6000
34|PT1501003-1|0.0000
34|PT1501003-1|0.0000
45|PT1501003-1|15.6000
45|PT1501003-1|15.6000
47|PT1501003-1|15.6000
48|PT1501003-1|15.6000
49|PT1501003-1|15.6000
50|PT1501003-1|15.6000
52|PT1501003-1|15.6000
53|PT1501003-1|15.6000
55|PT1501003-1|15.6000
104|PT1501003-1|15.6000
105|PT1501003-1|15.6000
107|PT1501003-1|15.6000
34|PT4400001-1|0.0000
34|PT4400001-1|0.0000
45|PT4400001-1|25.6000
45|PT4400001-1|25.6000
47|PT4400001-1|25.6000
48|PT4400001-1|25.6000
49|PT4400001-1|25.6000
50|PT4400001-1|25.6000
52|PT4400001-1|25.6000
53|PT4400001-1|25.6000
55|PT4400001-1|25.6000
104|PT4400001-1|25.6000
105|PT4400001-1|25.6000
107|PT4400001-1|25.6000
34|PT1502001-1|0.0000
34|PT1502001-1|0.0000
45|PT1502001-1|13.2300
34|PT1502001-1|630.5200
45|PT1502001-1|13.2300
47|PT1502001-1|13.2300
48|PT1502001-1|13.2300
49|PT1502001-1|13.2300
50|PT1502001-1|13.2300
52|PT1502001-1|13.2300
53|PT1502001-1|13.2300
55|PT1502001-1|13.2300
104|PT1502001-1|13.2300
105|PT1502001-1|13.2300
107|PT1502001-1|13.2300
34|PT1502002-1|0.0000
34|PT1502002-1|0.0000
45|PT1502002-1|14.6900
45|PT1502002-1|14.6900
47|PT1502002-1|14.6900
48|PT1502002-1|14.6900
49|PT1502002-1|14.6900
50|PT1502002-1|14.6900
52|PT1502002-1|14.6900
53|PT1502002-1|14.6900
55|PT1502002-1|14.6900
104|PT1502002-1|14.6900
105|PT1502002-1|14.6900
107|PT1502002-1|14.6900
34|PT1502003-1|0.0000
34|PT1502003-1|0.0000
45|PT1502003-1|22.8000
34|PT1502003-1|532.5300
45|PT1502003-1|18.2100
47|PT1502003-1|18.2100
48|PT1502003-1|22.8000
49|PT1502003-1|22.8000
50|PT1502003-1|22.8000
52|PT1502003-1|22.8000
53|PT1502003-1|22.8000
55|PT1502003-1|22.8000
104|PT1502003-1|22.8000
105|PT1502003-1|22.8000
107|PT1502003-1|22.8000
34|PT1600001-1|0.0000
34|PT1600001-1|0.0000
45|PT1600001-1|7.3400
45|PT1600001-1|7.3400
47|PT1600001-1|7.3400
48|PT1600001-1|7.3400
49|PT1600001-1|7.3400
50|PT1600001-1|7.3400
52|PT1600001-1|7.3400
53|PT1600001-1|7.3400
55|PT1600001-1|7.3400
104|PT1600001-1|7.3400
105|PT1600001-1|7.3400
107|PT1600001-1|7.3400
34|PT1600002-1|0.0000
34|PT1600002-1|0.0000
45|PT1600002-1|8.9700
45|PT1600002-1|8.9700
47|PT1600002-1|8.9700
48|PT1600002-1|8.9700
49|PT1600002-1|8.9700
50|PT1600002-1|8.9700
52|PT1600002-1|8.9700
53|PT1600002-1|8.9700
55|PT1600002-1|8.9700
104|PT1600002-1|8.9700
105|PT1600002-1|8.9700
107|PT1600002-1|8.9700
34|PT1600003-1|0.0000
34|PT1600003-1|0.0000
45|PT1600003-1|8.9700
45|PT1600003-1|8.9700
47|PT1600003-1|8.9700
48|PT1600003-1|8.9700
49|PT1600003-1|8.9700
50|PT1600003-1|8.9700
52|PT1600003-1|8.9700
53|PT1600003-1|8.9700
55|PT1600003-1|8.9700
104|PT1600003-1|8.9700
105|PT1600003-1|8.9700
107|PT1600003-1|8.9700
34|PT1700001-1|0.0000
34|PT1700001-1|0.0000
45|PT1700001-1|11.5700
45|PT1700001-1|11.5700
47|PT1700001-1|11.5700
48|PT1700001-1|11.5700
49|PT1700001-1|11.5700
50|PT1700001-1|11.5700
52|PT1700001-1|11.5700
53|PT1700001-1|14.1300
55|PT1700001-1|11.5700
104|PT1700001-1|11.5700
105|PT1700001-1|11.5700
107|PT1700001-1|11.5700
34|PT1700002-1|0.0000
34|PT1700002-1|0.0000
45|PT1700002-1|11.5700
45|PT1700002-1|11.5700
47|PT1700002-1|11.5700
48|PT1700002-1|11.5700
49|PT1700002-1|11.5700
50|PT1700002-1|11.5700
52|PT1700002-1|11.5700
53|PT1700002-1|14.1300
55|PT1700002-1|14.1500
104|PT1700002-1|11.5700
105|PT1700002-1|11.5700
107|PT1700002-1|11.5700
34|PT1700003-1|0.0000
34|PT1700003-1|0.0000
45|PT1700003-1|11.5700
45|PT1700003-1|11.5700
47|PT1700003-1|11.5700
48|PT1700003-1|11.5700
49|PT1700003-1|11.5700
50|PT1700003-1|11.5700
52|PT1700003-1|11.5700
53|PT1700003-1|14.1300
55|PT1700003-1|14.1500
104|PT1700003-1|11.5700
105|PT1700003-1|11.5700
107|PT1700003-1|11.5700
34|PT1800001-1|0.0000
34|PT1800001-1|0.0000
45|PT1800001-1|11.5000
45|PT1800001-1|11.5000
47|PT1800001-1|11.5000
48|PT1800001-1|11.5000
49|PT1800001-1|11.5000
50|PT1800001-1|11.5000
52|PT1800001-1|11.5000
53|PT1800001-1|11.5000
55|PT1800001-1|11.5000
104|PT1800001-1|11.5000
105|PT1800001-1|11.5000
107|PT1800001-1|11.5000
34|PT1800002-1|0.0000
34|PT1800002-1|0.0000
45|PT1800002-1|11.5000
45|PT1800002-1|13.7600
47|PT1800002-1|11.5000
48|PT1800002-1|11.5000
