1007373|1025233-1|2024-05-13|54.95|0.00|54.95|FACT|wRivas|1000000|USD|1|2024-05-13|54.9528|39.22
1007373|1025234-1|2024-05-13|15.54|0.00|15.54|FACT|wRivas|1000000|USD|1|2024-05-13|15.5385|39.22
1007438|1025309-1|2024-05-13|279.04|0.00|279.04|FACT|wRivas|1000000|USD|1|2024-05-13|279.0416|39.22
1007373|1025235-1|2024-05-13|14.87|0.00|14.87|FACT|wRivas|1000000|USD|1|2024-05-13|14.8682|39.22
1007438|1025310-1|2024-05-13|229.82|0.00|229.82|FACT|wRivas|1000000|USD|1|2024-05-13|229.8218|39.22
1007373|1025236-1|2024-05-13|10.34|0.00|10.34|FACT|wRivas|1000000|USD|1|2024-05-13|10.3355|39.22
1007438|1025311-1|2024-05-13|169.27|0.00|169.27|FACT|wRivas|1000000|USD|1|2024-05-13|169.2733|39.22
1007373|1025237-1|2024-05-13|26.21|0.00|26.21|FACT|wRivas|1000000|USD|1|2024-05-13|26.2058|39.22
1007438|1025312-1|2024-05-13|147.43|0.00|147.43|FACT|wRivas|1000000|USD|1|2024-05-13|147.4306|39.22
1007373|1025238-1|2024-05-13|25.98|0.00|25.98|FACT|wRivas|1000000|USD|1|2024-05-13|25.9753|39.22
1007438|1025313-1|2024-05-13|285.04|0.00|285.04|FACT|wRivas|1000000|USD|1|2024-05-13|285.0393|39.22
1007373|1025239-1|2024-05-13|8.61|0.00|8.61|FACT|wRivas|1000000|USD|1|2024-05-13|8.6130|39.22
1007438|1025314-1|2024-05-13|67.97|0.00|67.97|FACT|wRivas|1000000|USD|1|2024-05-13|67.9722|39.22
1007373|1025240-1|2024-05-13|34.17|0.00|34.17|FACT|wRivas|1000000|USD|1|2024-05-13|34.1655|39.22
1007438|1025315-1|2024-05-13|82.09|0.00|82.09|FACT|wRivas|1000000|USD|1|2024-05-13|82.0877|39.22
1007373|1025241-1|2024-05-13|17.96|0.00|17.96|FACT|wRivas|1000000|USD|1|2024-05-13|17.9648|39.22
1007373|1025242-1|2024-05-13|13.06|0.00|13.06|FACT|wRivas|1000000|USD|1|2024-05-13|13.0625|39.22
1007438|1025316-1|2024-05-13|48.84|0.00|48.84|FACT|wRivas|1000000|USD|1|2024-05-13|48.8399|39.22
1007373|1025243-1|2024-05-13|12.28|0.00|12.28|FACT|wRivas|1000000|USD|1|2024-05-13|12.2777|39.22
1007438|1025317-1|2024-05-13|24.86|0.00|24.86|FACT|wRivas|1000000|USD|1|2024-05-13|24.8595|39.22
1007373|1025244-1|2024-05-13|25.34|0.00|25.34|FACT|wRivas|1000000|USD|1|2024-05-13|25.3378|39.22
1007438|1025318-1|2024-05-13|8.21|0.00|8.21|FACT|wRivas|1000000|USD|1|2024-05-13|8.2116|39.22
1007373|1025245-1|2024-05-13|4.31|0.00|4.31|FACT|wRivas|1000000|USD|1|2024-05-13|4.3065|39.22
1007373|1025246-1|2024-05-13|25.96|0.00|25.96|FACT|wRivas|1000000|USD|1|2024-05-13|25.9612|39.22
1007373|1025247-1|2024-05-13|8.56|0.00|8.56|FACT|wRivas|1000000|USD|1|2024-05-13|8.5604|39.22
1007373|1025250-1|2024-05-13|7.81|0.00|7.81|FACT|wRivas|1000000|USD|1|2024-05-13|7.8113|39.22
1007373|1025251-1|2024-05-13|9.34|0.00|9.34|FACT|wRivas|1000000|USD|1|2024-05-13|9.3363|39.22
1007373|1025252-1|2024-05-13|6.00|0.00|6.00|FACT|wRivas|1000000|USD|1|2024-05-13|6.0013|39.22
1007373|1025253-1|2024-05-13|25.06|0.00|25.06|FACT|wRivas|1000000|USD|1|2024-05-13|25.0566|39.22
1007373|1025254-1|2024-05-13|3.80|0.00|3.80|FACT|wRivas|1000000|USD|1|2024-05-13|3.8039|39.22
1007373|1025255-1|2024-05-13|4.98|0.00|4.98|FACT|wRivas|1000000|USD|1|2024-05-13|4.9809|39.22
1007373|1025256-1|2024-05-13|0.86|0.00|0.86|FACT|wRivas|1000000|USD|1|2024-05-13|0.8613|39.22
1007446|1025328-1|2024-05-13|0.40|0.00|0.40|FACT|wRivas|1000000|USD|1|2024-05-13|0.4044|39.22
1007373|1025257-1|2024-05-13|0.88|0.00|0.88|FACT|wRivas|1000000|USD|1|2024-05-13|0.8802|39.22
1007446|1025329-1|2024-05-13|11.82|0.00|11.82|FACT|wRivas|1000000|USD|1|2024-05-13|11.8190|39.22
1007373|1025258-1|2024-05-13|9.54|0.00|9.54|FACT|wRivas|1000000|USD|1|2024-05-13|9.5357|39.22
1007447|1025331-1|2024-05-13|1.79|0.00|1.79|FACT|wRivas|1000000|USD|1|2024-05-13|1.7876|39.22
1007450|1025333-1|2024-05-13|6.80|0.00|6.80|FACT|wRivas|1000000|USD|1|2024-05-13|6.8032|39.22
1007450|1025334-1|2024-05-13|29.42|0.00|29.42|FACT|wRivas|1000000|USD|1|2024-05-13|29.4171|39.22
1007450|1025335-1|2024-05-13|509.49|0.00|509.49|FACT|wRivas|1000000|USD|1|2024-05-13|509.4890|39.22
1007450|1025336-1|2024-05-13|2.60|0.00|2.60|FACT|wRivas|1000000|USD|1|2024-05-13|2.6002|39.22
1007450|1025337-1|2024-05-13|107.62|0.00|107.62|FACT|wRivas|1000000|USD|1|2024-05-13|107.6226|39.22
1007467|1025344-1|2024-05-13|9.24|0.00|9.24|FACT|wRivas|1000000|USD|1|2024-05-13|9.2389|39.22
1007467|1025345-1|2024-05-13|3.02|0.00|3.02|FACT|wRivas|1000000|USD|1|2024-05-13|3.0156|39.22
1007467|1025346-1|2024-05-13|1.98|0.00|1.98|FACT|wRivas|1000000|USD|1|2024-05-13|1.9811|39.22
1007467|1025347-1|2024-05-13|7.75|0.00|7.75|FACT|wRivas|1000000|USD|1|2024-05-13|7.7455|39.22
1007467|1025348-1|2024-05-13|2.52|0.00|2.52|FACT|wRivas|1000000|USD|1|2024-05-13|2.5184|39.22
1007467|1025349-1|2024-05-13|3.96|0.00|3.96|FACT|wRivas|1000000|USD|1|2024-05-13|3.9620|39.22
1007467|1025350-1|2024-05-13|19.31|0.00|19.31|FACT|wRivas|1000000|USD|1|2024-05-13|19.3149|39.22
1007467|1025351-1|2024-05-13|6.98|0.00|6.98|FACT|wRivas|1000000|USD|1|2024-05-13|6.9850|39.22
1007467|1025352-1|2024-05-13|9.80|0.00|9.80|FACT|wRivas|1000000|USD|1|2024-05-13|9.7968|39.22
1007467|1025353-1|2024-05-13|3.39|0.00|3.39|FACT|wRivas|1000000|USD|1|2024-05-13|3.3870|39.22
1007467|1025354-1|2024-05-13|11.33|0.00|11.33|FACT|wRivas|1000000|USD|1|2024-05-13|11.3287|39.22
1007467|1025355-1|2024-05-13|38.72|0.00|38.72|FACT|wRivas|1000000|USD|1|2024-05-13|38.7200|39.22
1007467|1025356-1|2024-05-13|7.37|0.00|7.37|FACT|wRivas|1000000|USD|1|2024-05-13|7.3730|39.22
1007467|1025357-1|2024-05-13|7.93|0.00|7.93|FACT|wRivas|1000000|USD|1|2024-05-13|7.9301|39.22
1007467|1025358-1|2024-05-13|4.58|0.00|4.58|FACT|wRivas|1000000|USD|1|2024-05-13|4.5798|39.22
1007467|1025359-1|2024-05-13|33.65|0.00|33.65|FACT|wRivas|1000000|USD|1|2024-05-13|33.6461|39.22
1007467|1025360-1|2024-05-13|29.18|0.00|29.18|FACT|wRivas|1000000|USD|1|2024-05-13|29.1764|39.22
1007467|1025361-1|2024-05-13|15.44|0.00|15.44|FACT|wRivas|1000000|USD|1|2024-05-13|15.4357|39.22
1007467|1025362-1|2024-05-13|8.93|0.00|8.93|FACT|wRivas|1000000|USD|1|2024-05-13|8.9255|39.22
1007467|1025363-1|2024-05-13|5.66|0.00|5.66|FACT|wRivas|1000000|USD|1|2024-05-13|5.6645|39.22
1007467|1025364-1|2024-05-13|4.12|0.00|4.12|FACT|wRivas|1000000|USD|1|2024-05-13|4.1219|39.22
1007467|1025365-1|2024-05-13|5.44|0.00|5.44|FACT|wRivas|1000000|USD|1|2024-05-13|5.4434|39.22
1007467|1025366-1|2024-05-13|15.11|0.00|15.11|FACT|wRivas|1000000|USD|1|2024-05-13|15.1061|39.22
